Table_Id,City,Place_Fips,Geo_Id,State,State_Fips,Total_Population
114094,Mound City,50312,16000US2950312,MO,29,1265
114095,Moundville,50330,16000US2950330,MO,29,132
114096,Mountain Grove,50402,16000US2950402,MO,29,4712
114097,Mountain View,50438,16000US2950438,MO,29,2701
114098,Mount Leonard,50510,16000US2950510,MO,29,83
114099,Mount Moriah,50528,16000US2950528,MO,29,124
114100,Mount Vernon,50672,16000US2950672,MO,29,4531
114101,Murphy,50834,16000US2950834,MO,29,8745
114102,Napoleon,51140,16000US2951140,MO,29,243
114103,Naylor,51302,16000US2951302,MO,29,756
114104,Neck City,51356,16000US2951356,MO,29,139
114105,Neelyville,51446,16000US2951446,MO,29,529
114106,Nelson,51500,16000US2951500,MO,29,158
114107,Neosho,51572,16000US2951572,MO,29,12102
114108,Nevada,51644,16000US2951644,MO,29,8454
114109,Newark village,51662,16000US2951662,MO,29,68
114110,New Bloomfield,51680,16000US2951680,MO,29,806
114111,Newburg,51716,16000US2951716,MO,29,657
114112,New Cambria,51734,16000US2951734,MO,29,164
114113,New Florence,51770,16000US2951770,MO,29,794
114114,New Franklin,51824,16000US2951824,MO,29,1242
114115,New Hampton,51860,16000US2951860,MO,29,270
114116,New Haven,51914,16000US2951914,MO,29,2194
114117,New London,52058,16000US2952058,MO,29,959
114118,New Madrid,52076,16000US2952076,MO,29,3042
114119,New Melle,52148,16000US2952148,MO,29,448
114120,Newtonia,52292,16000US2952292,MO,29,258
114121,Newtown,52328,16000US2952328,MO,29,218
114122,Niangua,52418,16000US2952418,MO,29,396
114123,Nixa,52616,16000US2952616,MO,29,20177
114124,Noel,52742,16000US2952742,MO,29,1877
114125,Norborne,52760,16000US2952760,MO,29,739
114126,Normandy,52796,16000US2952796,MO,29,4985
114127,North Kansas City,53102,16000US2953102,MO,29,4298
114128,North Lilbourn village,53138,16000US2953138,MO,29,37
114129,Northmoor,53174,16000US2953174,MO,29,380
114130,Northwoods,53408,16000US2953408,MO,29,4208
114131,Norwood,53454,16000US2953454,MO,29,675
114132,Norwood Court,53462,16000US2953462,MO,29,868
114133,Novelty village,53516,16000US2953516,MO,29,164
114134,Novinger,53534,16000US2953534,MO,29,456
114135,Oak Grove,53624,16000US2953624,MO,29,7839
114136,Oak Grove Village village,53650,16000US2953650,MO,29,406
114137,Oakland,53750,16000US2953750,MO,29,1506
114138,Oak Ridge,53786,16000US2953786,MO,29,235
114139,Oaks village,53804,16000US2953804,MO,29,128
114140,Oakview village,53858,16000US2953858,MO,29,512
114141,Oakville,53876,16000US2953876,MO,29,36663
114142,Oakwood village,53894,16000US2953894,MO,29,153
114143,Oakwood Park village,53948,16000US2953948,MO,29,185
114144,Odessa,54038,16000US2954038,MO,29,5222
114145,O'Fallon,54074,16000US2954074,MO,29,83053
114146,Old Appleton,54200,16000US2954200,MO,29,19
114147,Old Jamestown,54352,16000US2954352,MO,29,19239
114148,Old Monroe,54416,16000US2954416,MO,29,243
114149,Olean,54560,16000US2954560,MO,29,99
114150,Olivette,54650,16000US2954650,MO,29,7843
114151,Olympian Village,54686,16000US2954686,MO,29,651
114152,Oran,54758,16000US2954758,MO,29,1313
114153,Oregon,54848,16000US2954848,MO,29,933
114154,Oronogo,54920,16000US2954920,MO,29,2568
114155,Orrick,54938,16000US2954938,MO,29,785
114156,Osage Beach,55244,16000US2955244,MO,29,4477
114157,Osborn,55352,16000US2955352,MO,29,514
114158,Osceola,55388,16000US2955388,MO,29,904
114159,Osgood village,55424,16000US2955424,MO,29,19
114160,Otterville,55478,16000US2955478,MO,29,498
114161,Overland,55550,16000US2955550,MO,29,16011
114162,Owensville,55640,16000US2955640,MO,29,2648
114163,Oxly,55694,16000US2955694,MO,29,113
114164,Ozark,55766,16000US2955766,MO,29,18608
114165,Ozora,55892,16000US2955892,MO,29,159
114166,Pacific,55910,16000US2955910,MO,29,6305
114167,Pagedale,55964,16000US2955964,MO,29,3309
114168,Palmyra,56036,16000US2956036,MO,29,3622
114169,Paris,56144,16000US2956144,MO,29,1215
114170,Parkdale village,56226,16000US2956226,MO,29,197
114171,Park Hills,56272,16000US2956272,MO,29,8695
114172,Parkville,56288,16000US2956288,MO,29,5946
114173,Parkway village,56306,16000US2956306,MO,29,355
114174,Parma,56342,16000US2956342,MO,29,649
114175,Parnell,56360,16000US2956360,MO,29,137
114176,Pasadena Hills,56396,16000US2956396,MO,29,935
114177,Pasadena Park village,56414,16000US2956414,MO,29,555
114178,Pascola village,56432,16000US2956432,MO,29,111
114179,Passaic,56468,16000US2956468,MO,29,38
114180,Pattonsburg,56558,16000US2956558,MO,29,379
114181,Paynesville village,56612,16000US2956612,MO,29,58
114182,Peaceful Village village,56620,16000US2956620,MO,29,8
114183,Peculiar,56756,16000US2956756,MO,29,4808
114184,Pendleton village,56882,16000US2956882,MO,29,23
114185,Penermon village,56900,16000US2956900,MO,29,91
114186,Perry,57080,16000US2957080,MO,29,656
114187,Perryville,57116,16000US2957116,MO,29,8333
114188,Pevely,57278,16000US2957278,MO,29,5596
114189,Phelps City,57332,16000US2957332,MO,29,0
114190,Phillipsburg village,57368,16000US2957368,MO,29,160
114191,Pickering,57404,16000US2957404,MO,29,174
114192,Piedmont,57422,16000US2957422,MO,29,2246
114193,Pierce City,57494,16000US2957494,MO,29,1261
114194,Pierpont village,57512,16000US2957512,MO,29,87
114195,Pilot Grove,57602,16000US2957602,MO,29,713
114196,Pilot Knob,57656,16000US2957656,MO,29,699
114197,Pine Lawn,57800,16000US2957800,MO,29,3363
114198,Pineville,57818,16000US2957818,MO,29,883
114199,Pinhook village,57926,16000US2957926,MO,29,9
114200,Plato village,58088,16000US2958088,MO,29,134
114201,Platte City,58178,16000US2958178,MO,29,4793
114202,Platte Woods,58196,16000US2958196,MO,29,468
114203,Plattsburg,58250,16000US2958250,MO,29,2383
114204,Pleasant Hill,58394,16000US2958394,MO,29,8216
114205,Pleasant Hope,58448,16000US2958448,MO,29,652
114206,Pleasant Valley,58520,16000US2958520,MO,29,3032
114207,Plevna,58574,16000US2958574,MO,29,15
114208,Pocahontas,58628,16000US2958628,MO,29,124
114209,Pollock village,58898,16000US2958898,MO,29,40
114210,Polo,58916,16000US2958916,MO,29,606
114211,Pomona,58934,16000US2958934,MO,29,306
114212,Pontiac,59060,16000US2959060,MO,29,278
114213,Poplar Bluff,59096,16000US2959096,MO,29,17195
114214,Portage Des Sioux,59150,16000US2959150,MO,29,403
114215,Portageville,59186,16000US2959186,MO,29,3168
114216,Potosi,59330,16000US2959330,MO,29,2666
114217,Powersville village,59420,16000US2959420,MO,29,79
114218,Prairie Home,59726,16000US2959726,MO,29,328
114219,Prathersville village,59816,16000US2959816,MO,29,111
114220,Preston village,59870,16000US2959870,MO,29,273
114221,Princeton,59942,16000US2959942,MO,29,1080
114222,Purcell,60140,16000US2960140,MO,29,399
114223,Purdin,60158,16000US2960158,MO,29,194
114224,Purdy,60176,16000US2960176,MO,29,1416
114225,Puxico,60284,16000US2960284,MO,29,782
114226,Queen City,60356,16000US2960356,MO,29,686
114227,Quitman,60410,16000US2960410,MO,29,45
114228,Qulin,60428,16000US2960428,MO,29,446
114229,Randolph village,60590,16000US2960590,MO,29,28
114230,Ravanna,60644,16000US2960644,MO,29,44
114231,Ravenwood,60716,16000US2960716,MO,29,436
114232,Raymondville,60734,16000US2960734,MO,29,406
114233,Raymore,60752,16000US2960752,MO,29,19813
114234,Raytown,60788,16000US2960788,MO,29,29486
114235,Rayville,60824,16000US2960824,MO,29,201
114236,Rea,60842,16000US2960842,MO,29,53
114237,Redings Mill village,60986,16000US2960986,MO,29,197
114238,Reeds,61094,16000US2961094,MO,29,71
114239,Reeds Spring,61112,16000US2961112,MO,29,905
114240,Renick village,61166,16000US2961166,MO,29,193
114241,Rensselaer village,61184,16000US2961184,MO,29,243
114242,Republic,61238,16000US2961238,MO,29,15594
114243,Revere,61292,16000US2961292,MO,29,83
114244,Rhineland,61328,16000US2961328,MO,29,156
114245,Richards,61364,16000US2961364,MO,29,115
114246,Rich Hill,61418,16000US2961418,MO,29,1446
114247,Richland,61562,16000US2961562,MO,29,1678
114248,Richmond,61670,16000US2961670,MO,29,5654
114249,Richmond Heights,61706,16000US2961706,MO,29,8510
114250,Ridgely village,61886,16000US2961886,MO,29,106
114251,Ridgeway,61904,16000US2961904,MO,29,479
114252,Risco,61994,16000US2961994,MO,29,362
114253,Ritchey,62030,16000US2962030,MO,29,78
114254,River Bend village,62056,16000US2962056,MO,29,6
114255,Riverside,62156,16000US2962156,MO,29,3056
114256,Riverview village,62192,16000US2962192,MO,29,2849
114257,Riverview Estates village,62210,16000US2962210,MO,29,120
114258,Rives,62228,16000US2962228,MO,29,56
114259,Rocheport,62498,16000US2962498,MO,29,243
114260,Rockaway Beach,62570,16000US2962570,MO,29,832
114261,Rock Hill,62660,16000US2962660,MO,29,4638
114262,Rock Port,62696,16000US2962696,MO,29,1359
114263,Rockville,62786,16000US2962786,MO,29,140
114264,Rogersville,62894,16000US2962894,MO,29,3453
114265,Rolla,62912,16000US2962912,MO,29,19910
114266,Roscoe village,63074,16000US2963074,MO,29,111
114267,Rosebud,63110,16000US2963110,MO,29,436
114268,Rosendale,63200,16000US2963200,MO,29,129
114269,Rothville village,63236,16000US2963236,MO,29,131
114270,Rush Hill village,63560,16000US2963560,MO,29,137
114271,Rushville,63596,16000US2963596,MO,29,258
114272,Russellville,63704,16000US2963704,MO,29,837
114273,Rutledge,63776,16000US2963776,MO,29,72
114274,Saddlebrooke village,63857,16000US2963857,MO,29,284
114275,Saginaw village,63902,16000US2963902,MO,29,338
114276,St. Ann,63956,16000US2963956,MO,29,12973
114277,St. Charles,64082,16000US2964082,MO,29,67479
114278,St. Clair,64136,16000US2964136,MO,29,4706
114279,St. Clement,64154,16000US2964154,MO,29,108
114280,St. Cloud village,64172,16000US2964172,MO,29,64
114281,Ste. Genevieve,64180,16000US2964180,MO,29,4437
114282,St. Elizabeth village,64190,16000US2964190,MO,29,319
114283,St. Francisville,64244,16000US2964244,MO,29,102
114284,St. James,64424,16000US2964424,MO,29,4172
114285,St. John,64478,16000US2964478,MO,29,6491
114286,St. Joseph,64550,16000US2964550,MO,29,77037
114287,St. Louis,65000,16000US2965000,MO,29,317850
114288,St. Martins,65018,16000US2965018,MO,29,1223
114289,St. Mary,65034,16000US2965034,MO,29,407
114290,St. Paul,65108,16000US2965108,MO,29,1863
114291,St. Peters,65126,16000US2965126,MO,29,55135
114292,St. Robert,65144,16000US2965144,MO,29,5151
114293,St. Thomas,65162,16000US2965162,MO,29,225
114294,Salem,65234,16000US2965234,MO,29,4976
114295,Salisbury,65450,16000US2965450,MO,29,1667
114296,Sappington,65954,16000US2965954,MO,29,7113
114297,Sarcoxie,65990,16000US2965990,MO,29,1181
114298,Savannah,66044,16000US2966044,MO,29,5092
114299,Schell City,66134,16000US2966134,MO,29,241
114300,Scotsdale,66337,16000US2966337,MO,29,228
114301,Scott City,66368,16000US2966368,MO,29,4527
114302,Sedalia,66440,16000US2966440,MO,29,21457
114303,Sedgewickville village,66476,16000US2966476,MO,29,255
114304,Seligman,66530,16000US2966530,MO,29,1021
114305,Senath,66638,16000US2966638,MO,29,1813
114306,Seneca,66674,16000US2966674,MO,29,2285
114307,Seymour,66800,16000US2966800,MO,29,1789
114308,Shelbina,67178,16000US2967178,MO,29,1583
114309,Shelbyville,67196,16000US2967196,MO,29,546
114310,Sheldon,67214,16000US2967214,MO,29,672
114311,Shell Knob,67232,16000US2967232,MO,29,1475
114312,Sheridan,67358,16000US2967358,MO,29,234
114313,Shoal Creek Drive village,67628,16000US2967628,MO,29,303
114314,Shoal Creek Estates village,67632,16000US2967632,MO,29,126
114315,Shrewsbury,67700,16000US2967700,MO,29,6208
114316,Amory,1260,16000US2801260,MS,28,7151
114317,Anguilla,1500,16000US2801500,MS,28,542
114318,Arcola,1820,16000US2801820,MS,28,274
114319,Arnold Line,2060,16000US2802060,MS,28,2609
114320,Artesia,2100,16000US2802100,MS,28,380
114321,Ashland,2140,16000US2802140,MS,28,524
114322,Baldwyn,2700,16000US2802700,MS,28,3139
114323,Bassfield,3580,16000US2803580,MS,28,272
114324,Batesville,3620,16000US2803620,MS,28,7413
114325,Bay St. Louis,3980,16000US2803980,MS,28,10861
114326,Bay Springs,4060,16000US2804060,MS,28,1738
114327,Beaumont,4500,16000US2804500,MS,28,1110
114328,Beauregard village,4540,16000US2804540,MS,28,328
114329,Beechwood,4705,16000US2804705,MS,28,4528
114330,Belmont,5100,16000US2805100,MS,28,2119
114331,Belzoni,5140,16000US2805140,MS,28,2325
114332,Benoit,5220,16000US2805220,MS,28,462
114333,Bentonia,5380,16000US2805380,MS,28,521
114334,Beulah,5820,16000US2805820,MS,28,359
114335,Big Creek village,6060,16000US2806060,MS,28,265
114336,Big Point,6180,16000US2806180,MS,28,841
114337,Biloxi,6220,16000US2806220,MS,28,44825
114338,Blue Mountain,7060,16000US2807060,MS,28,937
114339,Blue Springs village,7100,16000US2807100,MS,28,282
114340,Bogue Chitto CDP (Kemper and Neshoba Counties),7330,16000US2807330,MS,28,673
114341,Bogue Chitto CDP (Lincoln County),7340,16000US2807340,MS,28,631
114342,Bolton,7540,16000US2807540,MS,28,423
114343,Booneville,7780,16000US2807780,MS,28,8780
114344,Boyle,8180,16000US2808180,MS,28,1053
114345,Brandon,8300,16000US2808300,MS,28,22897
114346,Braxton village,8460,16000US2808460,MS,28,207
114347,Bridgetown,8655,16000US2808655,MS,28,1937
114348,Brookhaven,8820,16000US2808820,MS,28,12465
114349,Brooksville,8980,16000US2808980,MS,28,914
114350,Bruce,9180,16000US2809180,MS,28,1660
114351,Buckatunna,9380,16000US2809380,MS,28,464
114352,Bude,9460,16000US2809460,MS,28,905
114353,Burnsville,9820,16000US2809820,MS,28,1089
114354,Byhalia,10060,16000US2810060,MS,28,1358
114355,Byram,10140,16000US2810140,MS,28,11592
114356,Caledonia,10460,16000US2810460,MS,28,1332
114357,Calhoun City,10580,16000US2810580,MS,28,1850
114358,Canton,11100,16000US2811100,MS,28,13413
114359,Carrollton,11580,16000US2811580,MS,28,146
114360,Carthage,11780,16000US2811780,MS,28,4966
114361,Cary,11820,16000US2811820,MS,28,348
114362,Centreville,12740,16000US2812740,MS,28,1765
114363,Charleston,12900,16000US2812900,MS,28,1164
114364,Chunky,13580,16000US2813580,MS,28,406
114365,Clara,13700,16000US2813700,MS,28,589
114366,Clarksdale,13820,16000US2813820,MS,28,17314
114367,Cleary,14140,16000US2814140,MS,28,1090
114368,Cleveland,14260,16000US2814260,MS,28,12339
114369,Clinton,14420,16000US2814420,MS,28,25475
114370,Cloverdale,14540,16000US2814540,MS,28,772
114371,Coahoma,14580,16000US2814580,MS,28,390
114372,Coffeeville,14740,16000US2814740,MS,28,1044
114373,Coldwater,14900,16000US2814900,MS,28,1251
114374,Collins,15140,16000US2815140,MS,28,2557
114375,Collinsville,15180,16000US2815180,MS,28,1663
114376,Columbia,15340,16000US2815340,MS,28,6367
114377,Columbus,15380,16000US2815380,MS,28,23360
114378,Columbus AFB,15420,16000US2815420,MS,28,1443
114379,Como,15500,16000US2815500,MS,28,1374
114380,Conehatta,15540,16000US2815540,MS,28,1124
114381,Corinth,15700,16000US2815700,MS,28,14839
114382,Courtland,15980,16000US2815980,MS,28,725
114383,Crawford,16420,16000US2816420,MS,28,569
114384,Crenshaw,16460,16000US2816460,MS,28,975
114385,Crosby,16620,16000US2816620,MS,28,413
114386,Crowder,16940,16000US2816940,MS,28,701
114387,Cruger,16980,16000US2816980,MS,28,336
114388,Crystal Springs,17060,16000US2817060,MS,28,4970
114389,Darling,17700,16000US2817700,MS,28,284
114390,Decatur,18180,16000US2818180,MS,28,2100
114391,De Kalb,18340,16000US2818340,MS,28,1082
114392,DeLisle,18420,16000US2818420,MS,28,1121
114393,Derma,18940,16000US2818940,MS,28,1056
114394,Diamondhead,19100,16000US2819100,MS,28,8246
114395,D'Iberville,19180,16000US2819180,MS,28,10532
114396,D'Lo,19340,16000US2819340,MS,28,432
114397,Doddsville,19420,16000US2819420,MS,28,339
114398,Drew,20020,16000US2820020,MS,28,1941
114399,Duck Hill,20260,16000US2820260,MS,28,1000
114400,Dumas,20340,16000US2820340,MS,28,470
114401,Duncan,20380,16000US2820380,MS,28,435
114402,Durant,20500,16000US2820500,MS,28,2978
114403,Ecru,21340,16000US2821340,MS,28,1379
114404,Eden village,21420,16000US2821420,MS,28,104
114405,Edwards,21580,16000US2821580,MS,28,1177
114406,Elliott,21940,16000US2821940,MS,28,1430
114407,Ellisville,22020,16000US2822020,MS,28,4566
114408,Enterprise,22580,16000US2822580,MS,28,716
114409,Escatawpa,22900,16000US2822900,MS,28,3825
114410,Ethel,23220,16000US2823220,MS,28,505
114411,Eupora,23420,16000US2823420,MS,28,2191
114412,Falcon,24180,16000US2824180,MS,28,192
114413,Falkner,24220,16000US2824220,MS,28,551
114414,Farmington,24420,16000US2824420,MS,28,2333
114415,Farrell,24460,16000US2824460,MS,28,440
114416,Fayette,24500,16000US2824500,MS,28,1563
114417,Flora,24940,16000US2824940,MS,28,1954
114418,Florence,24980,16000US2824980,MS,28,4279
114419,Flowood,25100,16000US2825100,MS,28,8385
114420,Forest,25340,16000US2825340,MS,28,5713
114421,Foxworth,25740,16000US2825740,MS,28,389
114422,French Camp,26020,16000US2826020,MS,28,216
114423,Friars Point,26060,16000US2826060,MS,28,870
114424,Fulton,26300,16000US2826300,MS,28,4014
114425,Gattman village,26780,16000US2826780,MS,28,113
114426,Gautier,26860,16000US2826860,MS,28,18563
114427,Georgetown,26980,16000US2826980,MS,28,294
114428,Glen,27540,16000US2827540,MS,28,461
114429,Glendale,27620,16000US2827620,MS,28,1833
114430,Glendora village,27660,16000US2827660,MS,28,78
114431,Gloster,27820,16000US2827820,MS,28,972
114432,Golden,27940,16000US2827940,MS,28,188
114433,Goodman,28220,16000US2828220,MS,28,1288
114434,Greenville,29180,16000US2829180,MS,28,33119
114435,Greenwood,29340,16000US2829340,MS,28,15734
114436,Grenada,29460,16000US2829460,MS,28,12908
114437,Gulf Hills,29620,16000US2829620,MS,28,8493
114438,Gulf Park Estates,29660,16000US2829660,MS,28,6113
114439,Gulfport,29700,16000US2829700,MS,28,70642
114440,Gunnison,29900,16000US2829900,MS,28,305
114441,Guntown,29940,16000US2829940,MS,28,2412
114442,Hamilton,30220,16000US2830220,MS,28,396
114443,Hatley,30980,16000US2830980,MS,28,494
114444,Hattiesburg,31020,16000US2831020,MS,28,46762
114445,Hazlehurst,31220,16000US2831220,MS,28,3942
114446,Heidelberg,31420,16000US2831420,MS,28,702
114447,Helena,31460,16000US2831460,MS,28,1049
114448,Henderson Point,31540,16000US2831540,MS,28,112
114449,Hernando,31780,16000US2831780,MS,28,14984
114450,Hickory,31980,16000US2831980,MS,28,604
114451,Hickory Flat,32020,16000US2832020,MS,28,729
114452,Hide-A-Way Lake,32110,16000US2832110,MS,28,1555
114453,Hillsboro,32460,16000US2832460,MS,28,1022
114454,Holcomb,32820,16000US2832820,MS,28,462
